timestamp,ph,biogas_production,anomaly,cause
2024-04-05 00:00:00,7.35,53.99,0,
2024-04-05 02:00:00,7.0,46.64,0,
2024-04-05 04:00:00,6.79,13.51,0,Maintenance
2024-04-05 06:00:00,7.09,48.94,0,
2024-04-05 08:00:00,7.32,53.53,0,
2024-04-05 10:00:00,6.85,47.96,0,
2024-04-05 12:00:00,7.18,23.78,0,Produksi turun
2024-04-05 14:00:00,6.57,87.13,0,Produksi naik drastis
2024-04-05 16:00:00,6.77,46.23,0,
2024-04-05 18:00:00,7.38,48.15,0,
2024-04-05 20:00:00,7.3,36.61,0,
2024-04-05 22:00:00,7.16,48.77,0,
2024-04-06 00:00:00,7.35,47.15,0,
2024-04-06 02:00:00,7.37,35.55,0,
2024-04-06 04:00:00,6.07,18.18,0,pH rendah
2024-04-06 06:00:00,7.34,48.13,0,
2024-04-06 08:00:00,7.2,52.91,0,
2024-04-06 10:00:00,7.18,45.7,0,
2024-04-06 12:00:00,7.12,36.8,0,
2024-04-06 14:00:00,7.25,50.0,0,
2024-04-06 16:00:00,6.66,32.4,0,
2024-04-06 18:00:00,7.38,43.26,0,
2024-04-06 20:00:00,7.37,34.9,0,
2024-04-06 22:00:00,6.53,35.53,0,
2024-04-07 00:00:00,7.33,36.07,0,
2024-04-07 02:00:00,6.63,41.6,0,
2024-04-07 04:00:00,6.84,31.53,0,
2024-04-07 06:00:00,7.24,41.93,0,
2024-04-07 08:00:00,6.66,45.35,0,
2024-04-07 10:00:00,7.32,44.5,0,
2024-04-07 12:00:00,7.33,41.48,0,
2024-04-07 14:00:00,7.01,55.17,0,
2024-04-07 16:00:00,6.51,34.36,0,
2024-04-07 18:00:00,6.79,45.17,0,
2024-04-07 20:00:00,7.12,31.86,0,
2024-04-07 22:00:00,7.48,32.13,0,
2024-04-08 00:00:00,7.13,47.22,0,
2024-04-08 02:00:00,6.76,46.98,0,
2024-04-08 04:00:00,7.13,56.34,0,
2024-04-08 06:00:00,7.04,46.74,0,
2024-04-08 08:00:00,7.28,58.79,0,
2024-04-08 10:00:00,6.61,31.46,0,
2024-04-08 12:00:00,7.26,32.94,0,
2024-04-08 14:00:00,7.04,31.32,0,
2024-04-08 16:00:00,7.46,35.56,0,
2024-04-08 18:00:00,6.84,46.24,0,
2024-04-08 20:00:00,7.13,49.37,0,
2024-04-08 22:00:00,7.43,31.37,0,
2024-04-09 00:00:00,6.6,58.38,0,
2024-04-09 02:00:00,7.19,16.21,0,Produksi turun
2024-04-09 04:00:00,7.19,38.9,0,
2024-04-09 06:00:00,6.57,32.32,0,
2024-04-09 08:00:00,6.8,35.1,0,
2024-04-09 10:00:00,6.31,11.13,0,Maintenance
2024-04-09 12:00:00,6.57,33.7,0,
2024-04-09 14:00:00,7.08,45.56,0,
2024-04-09 16:00:00,7.25,19.66,0,Produksi turun
2024-04-09 18:00:00,7.12,40.74,0,
2024-04-09 20:00:00,6.55,59.69,0,
2024-04-09 22:00:00,7.37,50.53,0,
2024-04-10 00:00:00,7.47,58.47,0,
2024-04-10 02:00:00,7.47,34.28,0,
2024-04-10 04:00:00,7.25,41.46,0,
2024-04-10 06:00:00,6.63,46.64,0,
2024-04-10 08:00:00,7.26,32.3,0,
2024-04-10 10:00:00,7.1,16.48,0,Produksi turun
2024-04-10 12:00:00,6.52,50.11,0,
2024-04-10 14:00:00,6.82,49.25,0,
2024-04-10 16:00:00,6.99,42.32,0,
2024-04-10 18:00:00,7.27,44.69,0,
2024-04-10 20:00:00,7.18,42.46,0,
2024-04-10 22:00:00,6.95,30.72,0,
2024-04-11 00:00:00,6.77,40.06,0,
2024-04-11 02:00:00,7.5,35.31,0,
2024-04-11 04:00:00,6.93,32.95,0,
2024-04-11 06:00:00,6.95,58.7,0,
2024-04-11 08:00:00,6.66,47.98,0,
2024-04-11 10:00:00,7.29,51.86,0,
2024-04-11 12:00:00,7.19,39.46,0,
2024-04-11 14:00:00,6.72,41.79,0,
2024-04-11 16:00:00,6.18,29.22,0,pH rendah
2024-04-11 18:00:00,7.18,32.91,0,
2024-04-11 20:00:00,7.15,35.37,0,
2024-04-11 22:00:00,6.77,53.93,0,
2024-04-12 00:00:00,7.45,50.33,0,
2024-04-12 02:00:00,6.65,46.41,0,
2024-04-12 04:00:00,6.93,44.25,0,
2024-04-12 06:00:00,7.44,57.67,0,
2024-04-12 08:00:00,6.92,32.18,0,
2024-04-12 10:00:00,7.14,38.42,0,
2024-04-12 12:00:00,6.9,40.5,0,
2024-04-12 14:00:00,6.77,53.47,0,
2024-04-12 16:00:00,6.98,85.0,0,Produksi naik drastis
2024-04-12 18:00:00,6.91,37.22,0,
2024-04-12 20:00:00,7.39,56.23,0,
2024-04-12 22:00:00,6.73,54.92,0,
2024-04-13 00:00:00,6.71,36.74,0,
2024-04-13 02:00:00,6.53,41.98,0,
2024-04-13 04:00:00,7.15,42.29,0,
2024-04-13 06:00:00,6.87,59.35,0,
2024-04-13 08:00:00,7.36,35.43,0,
2024-04-13 10:00:00,6.97,53.97,0,
2024-04-13 12:00:00,7.47,40.03,0,
2024-04-13 14:00:00,6.69,51.93,0,
2024-04-13 16:00:00,7.37,42.6,0,
2024-04-13 18:00:00,7.28,47.35,0,
2024-04-13 20:00:00,7.27,54.98,0,
2024-04-13 22:00:00,7.34,54.12,0,
2024-04-14 00:00:00,7.26,55.99,0,
2024-04-14 02:00:00,7.13,31.79,0,
2024-04-14 04:00:00,6.63,50.76,0,
2024-04-14 06:00:00,6.53,34.2,0,
2024-04-14 08:00:00,7.42,42.47,0,
2024-04-14 10:00:00,7.12,46.46,0,
2024-04-14 12:00:00,7.3,42.08,0,
2024-04-14 14:00:00,6.98,45.59,0,
2024-04-14 16:00:00,6.62,59.9,0,
2024-04-14 18:00:00,6.63,34.06,0,
2024-04-14 20:00:00,7.19,50.26,0,
2024-04-14 22:00:00,6.93,41.88,0,
2024-04-15 00:00:00,6.7,33.99,0,
2024-04-15 02:00:00,6.99,34.76,0,
2024-04-15 04:00:00,6.56,58.48,0,
2024-04-15 06:00:00,7.08,56.39,0,
2024-04-15 08:00:00,6.77,57.21,0,
2024-04-15 10:00:00,7.3,59.75,0,
2024-04-15 12:00:00,6.61,18.81,0,Maintenance
2024-04-15 14:00:00,6.96,40.66,0,
2024-04-15 16:00:00,6.51,50.08,0,
2024-04-15 18:00:00,6.57,44.51,0,
2024-04-15 20:00:00,6.89,42.55,0,
2024-04-15 22:00:00,6.98,40.73,0,
2024-04-16 00:00:00,7.1,47.81,0,
2024-04-16 02:00:00,8.16,27.58,0,pH tinggi
2024-04-16 04:00:00,7.19,34.84,0,
2024-04-16 06:00:00,7.36,44.15,0,
2024-04-16 08:00:00,7.28,46.6,0,
2024-04-16 10:00:00,6.54,47.11,0,
2024-04-16 12:00:00,6.98,36.3,0,
2024-04-16 14:00:00,6.6,52.27,0,
2024-04-16 16:00:00,6.74,30.76,0,
2024-04-16 18:00:00,7.49,40.64,0,
2024-04-16 20:00:00,6.64,53.41,0,
2024-04-16 22:00:00,7.0,46.92,0,
2024-04-17 00:00:00,7.12,37.83,0,
2024-04-17 02:00:00,7.2,50.85,0,
2024-04-17 04:00:00,7.06,47.02,0,
2024-04-17 06:00:00,6.51,53.89,0,
2024-04-17 08:00:00,6.83,52.05,0,
2024-04-17 10:00:00,7.02,48.3,0,
2024-04-17 12:00:00,6.59,44.65,0,
2024-04-17 14:00:00,6.85,34.0,0,
2024-04-17 16:00:00,6.53,37.84,0,
2024-04-17 18:00:00,6.58,42.57,0,
2024-04-17 20:00:00,6.9,47.98,0,
2024-04-17 22:00:00,6.63,45.41,0,
2024-04-18 00:00:00,7.07,38.65,0,
2024-04-18 02:00:00,7.19,30.19,0,
2024-04-18 04:00:00,7.3,44.89,0,
2024-04-18 06:00:00,6.7,38.57,0,
2024-04-18 08:00:00,6.67,52.04,0,
2024-04-18 10:00:00,6.6,30.72,0,
2024-04-18 12:00:00,7.14,47.54,0,
2024-04-18 14:00:00,7.21,58.24,0,
2024-04-18 16:00:00,6.53,35.23,0,
2024-04-18 18:00:00,7.44,44.15,0,
2024-04-18 20:00:00,6.55,32.74,0,
2024-04-18 22:00:00,6.53,23.55,0,Maintenance
2024-04-19 00:00:00,7.21,46.52,0,
2024-04-19 02:00:00,7.37,42.22,0,
2024-04-19 04:00:00,8.12,22.84,0,pH tinggi
2024-04-19 06:00:00,7.3,56.9,0,
2024-04-19 08:00:00,6.84,35.89,0,
2024-04-19 10:00:00,7.31,30.68,0,
2024-04-19 12:00:00,6.68,87.65,0,Produksi naik drastis
2024-04-19 14:00:00,7.39,47.31,0,
2024-04-19 16:00:00,7.05,56.72,0,
2024-04-19 18:00:00,7.32,47.91,0,
2024-04-19 20:00:00,6.95,54.3,0,
2024-04-19 22:00:00,7.14,42.89,0,
2024-04-20 00:00:00,7.03,52.5,0,
2024-04-20 02:00:00,7.23,57.39,0,
2024-04-20 04:00:00,6.58,47.16,0,
2024-04-20 06:00:00,6.56,35.42,0,
2024-04-20 08:00:00,6.75,38.06,0,
2024-04-20 10:00:00,6.66,35.96,0,
2024-04-20 12:00:00,6.67,87.77,0,Produksi naik drastis
2024-04-20 14:00:00,6.72,39.19,0,
2024-04-20 16:00:00,7.48,46.65,0,
2024-04-20 18:00:00,6.84,47.64,0,
2024-04-20 20:00:00,6.68,42.79,0,
2024-04-20 22:00:00,7.29,48.46,0,
2024-04-21 00:00:00,7.16,32.45,0,
2024-04-21 02:00:00,7.0,32.63,0,
2024-04-21 04:00:00,7.06,35.15,0,
2024-04-21 06:00:00,6.55,14.99,0,Maintenance
2024-04-21 08:00:00,6.54,14.46,0,Maintenance
2024-04-21 10:00:00,7.5,38.5,0,
2024-04-21 12:00:00,5.88,16.86,0,pH rendah
2024-04-21 14:00:00,7.15,54.36,0,
2024-04-21 16:00:00,6.7,30.42,0,
2024-04-21 18:00:00,7.18,49.48,0,
2024-04-21 20:00:00,6.57,50.07,0,
2024-04-21 22:00:00,6.53,53.96,0,
2024-04-22 00:00:00,6.76,57.98,0,
2024-04-22 02:00:00,6.96,30.6,0,
2024-04-22 04:00:00,7.37,34.61,0,
2024-04-22 06:00:00,7.23,56.59,0,
2024-04-22 08:00:00,7.24,43.76,0,
2024-04-22 10:00:00,6.93,46.94,0,
2024-04-22 12:00:00,6.85,49.89,0,
2024-04-22 14:00:00,6.87,50.37,0,
2024-04-22 16:00:00,7.49,57.95,0,
2024-04-22 18:00:00,6.54,59.91,0,
2024-04-22 20:00:00,7.37,51.6,0,
2024-04-22 22:00:00,7.08,38.62,0,
2024-04-23 00:00:00,6.94,56.39,0,
2024-04-23 02:00:00,7.3,79.96,0,Produksi naik drastis
2024-04-23 04:00:00,6.99,36.93,0,
2024-04-23 06:00:00,7.37,56.92,0,
2024-04-23 08:00:00,7.4,37.69,0,
2024-04-23 10:00:00,6.92,36.62,0,
2024-04-23 12:00:00,6.78,34.14,0,
2024-04-23 14:00:00,7.09,55.77,0,
2024-04-23 16:00:00,7.29,71.2,0,Produksi naik drastis
2024-04-23 18:00:00,6.71,50.25,0,
2024-04-23 20:00:00,7.12,37.17,0,
2024-04-23 22:00:00,7.13,52.74,0,
2024-04-24 00:00:00,7.23,52.8,0,
2024-04-24 02:00:00,6.63,39.38,0,
2024-04-24 04:00:00,7.22,42.32,0,
2024-04-24 06:00:00,7.41,36.29,0,
2024-04-24 08:00:00,6.68,59.3,0,
2024-04-24 10:00:00,6.74,49.37,0,
2024-04-24 12:00:00,5.9,26.83,0,pH rendah
2024-04-24 14:00:00,6.68,39.1,0,
2024-04-24 16:00:00,7.35,53.46,0,
2024-04-24 18:00:00,6.99,52.98,0,
2024-04-24 20:00:00,6.75,50.75,0,
2024-04-24 22:00:00,7.37,58.97,0,
2024-04-25 00:00:00,6.95,41.81,0,
2024-04-25 02:00:00,7.01,33.92,0,
2024-04-25 04:00:00,6.86,50.15,0,
2024-04-25 06:00:00,7.09,51.88,0,
2024-04-25 08:00:00,6.66,47.25,0,
2024-04-25 10:00:00,6.89,36.2,0,
2024-04-25 12:00:00,7.47,45.13,0,
2024-04-25 14:00:00,6.76,39.37,0,
2024-04-25 16:00:00,8.22,15.08,0,pH tinggi
2024-04-25 18:00:00,6.83,49.36,0,
2024-04-25 20:00:00,7.27,52.36,0,
2024-04-25 22:00:00,6.63,36.97,0,
2024-04-26 00:00:00,7.47,42.16,0,
2024-04-26 02:00:00,8.1,21.09,0,pH tinggi
2024-04-26 04:00:00,6.74,35.96,0,
2024-04-26 06:00:00,6.57,53.5,0,
2024-04-26 08:00:00,6.67,57.28,0,
2024-04-26 10:00:00,7.02,41.11,0,
2024-04-26 12:00:00,6.84,52.54,0,
2024-04-26 14:00:00,7.33,56.91,0,
2024-04-26 16:00:00,6.93,55.38,0,
2024-04-26 18:00:00,6.75,35.48,0,
2024-04-26 20:00:00,7.12,58.69,0,
2024-04-26 22:00:00,7.21,41.3,0,
2024-04-27 00:00:00,6.67,40.18,0,
2024-04-27 02:00:00,6.67,31.87,0,
2024-04-27 04:00:00,6.54,44.59,0,
2024-04-27 06:00:00,7.24,33.27,0,
2024-04-27 08:00:00,7.16,37.46,0,
2024-04-27 10:00:00,6.97,39.51,0,
2024-04-27 12:00:00,7.34,54.26,0,
2024-04-27 14:00:00,7.31,56.26,0,
2024-04-27 16:00:00,7.09,39.07,0,
2024-04-27 18:00:00,7.37,55.76,0,
2024-04-27 20:00:00,6.71,55.72,0,
2024-04-27 22:00:00,6.61,52.94,0,
2024-04-28 00:00:00,6.65,20.05,0,Produksi turun
2024-04-28 02:00:00,6.56,50.71,0,
2024-04-28 04:00:00,7.03,58.35,0,
2024-04-28 06:00:00,7.44,50.48,0,
2024-04-28 08:00:00,6.54,39.95,0,
2024-04-28 10:00:00,6.62,45.02,0,
2024-04-28 12:00:00,6.95,49.37,0,
2024-04-28 14:00:00,7.43,45.32,0,
2024-04-28 16:00:00,6.82,33.6,0,
2024-04-28 18:00:00,7.01,39.36,0,
2024-04-28 20:00:00,6.54,54.07,0,
2024-04-28 22:00:00,6.65,55.84,0,
2024-04-29 00:00:00,7.49,34.12,0,
2024-04-29 02:00:00,7.47,58.57,0,
2024-04-29 04:00:00,6.5,39.86,0,
2024-04-29 06:00:00,7.45,49.87,0,
2024-04-29 08:00:00,7.14,52.55,0,
2024-04-29 10:00:00,7.37,54.36,0,
2024-04-29 12:00:00,6.95,58.37,0,
2024-04-29 14:00:00,7.02,39.39,0,
2024-04-29 16:00:00,6.99,55.76,0,
2024-04-29 18:00:00,7.17,33.95,0,
2024-04-29 20:00:00,6.64,51.15,0,
2024-04-29 22:00:00,6.77,22.95,0,Produksi turun
2024-04-30 00:00:00,6.81,50.33,0,
2024-04-30 02:00:00,7.2,37.57,0,
2024-04-30 04:00:00,6.7,56.19,0,
2024-04-30 06:00:00,7.17,35.07,0,
2024-04-30 08:00:00,7.34,88.31,0,Produksi naik drastis
2024-04-30 10:00:00,6.59,51.52,0,
2024-04-30 12:00:00,7.17,44.26,0,
2024-04-30 14:00:00,6.94,55.47,0,
2024-04-30 16:00:00,7.37,41.5,0,
2024-04-30 18:00:00,6.68,35.05,0,
2024-04-30 20:00:00,7.19,55.09,0,
2024-04-30 22:00:00,7.34,46.47,0,
2024-05-01 00:00:00,7.44,35.68,0,
2024-05-01 02:00:00,7.18,51.61,0,
2024-05-01 04:00:00,7.0,45.33,0,
2024-05-01 06:00:00,7.12,48.13,0,
2024-05-01 08:00:00,7.37,43.83,0,
2024-05-01 10:00:00,7.07,54.86,0,
2024-05-01 12:00:00,6.53,54.89,0,
2024-05-01 14:00:00,7.43,51.28,0,
2024-05-01 16:00:00,7.19,33.16,0,
2024-05-01 18:00:00,7.18,55.17,0,
2024-05-01 20:00:00,6.72,50.13,0,
2024-05-01 22:00:00,8.36,15.25,0,pH tinggi
2024-05-02 00:00:00,6.89,40.89,0,
2024-05-02 02:00:00,7.15,56.38,0,
2024-05-02 04:00:00,6.61,51.76,0,
2024-05-02 06:00:00,7.16,33.38,0,
2024-05-02 08:00:00,7.5,42.23,0,
2024-05-02 10:00:00,6.55,56.59,0,
2024-05-02 12:00:00,7.48,31.42,0,
2024-05-02 14:00:00,6.91,58.84,0,
2024-05-02 16:00:00,7.37,50.37,0,
2024-05-02 18:00:00,7.28,48.94,0,
2024-05-02 20:00:00,7.07,38.12,0,
2024-05-02 22:00:00,7.24,37.46,0,
2024-05-03 00:00:00,7.38,58.26,0,
2024-05-03 02:00:00,6.9,38.95,0,
2024-05-03 04:00:00,6.83,53.27,0,
2024-05-03 06:00:00,7.17,41.79,0,
2024-05-03 08:00:00,7.31,34.18,0,
2024-05-03 10:00:00,7.26,30.32,0,
2024-05-03 12:00:00,7.3,46.33,0,
2024-05-03 14:00:00,6.94,59.27,0,
2024-05-03 16:00:00,7.32,41.07,0,
2024-05-03 18:00:00,6.62,40.72,0,
2024-05-03 20:00:00,7.04,40.32,0,
2024-05-03 22:00:00,6.51,45.62,0,
2024-05-04 00:00:00,6.82,43.22,0,
2024-05-04 02:00:00,6.87,56.4,0,
2024-05-04 04:00:00,6.9,45.17,0,
2024-05-04 06:00:00,7.2,45.23,0,
2024-05-04 08:00:00,6.89,34.15,0,
2024-05-04 10:00:00,6.95,59.48,0,
2024-05-04 12:00:00,6.74,37.5,0,
2024-05-04 14:00:00,6.87,32.2,0,
2024-05-04 16:00:00,7.25,18.75,0,Produksi turun
2024-05-04 18:00:00,5.94,25.23,0,pH rendah
2024-05-04 20:00:00,7.1,42.45,0,
2024-05-04 22:00:00,8.1,30.92,0,pH tinggi
2024-05-05 00:00:00,7.12,53.55,0,
2024-05-05 02:00:00,6.96,35.87,0,
2024-05-05 04:00:00,6.88,54.61,0,
2024-05-05 06:00:00,7.36,49.46,0,
2024-05-05 08:00:00,7.02,42.57,0,
2024-05-05 10:00:00,6.98,43.74,0,
2024-05-05 12:00:00,6.53,37.7,0,
2024-05-05 14:00:00,6.84,52.56,0,
2024-05-05 16:00:00,6.88,45.39,0,
2024-05-05 18:00:00,6.9,39.63,0,
2024-05-05 20:00:00,7.08,47.88,0,
2024-05-05 22:00:00,7.03,59.87,0,
2024-05-06 00:00:00,7.11,43.06,0,
2024-05-06 02:00:00,7.26,57.62,0,
2024-05-06 04:00:00,7.39,78.5,0,Produksi naik drastis
2024-05-06 06:00:00,7.22,31.64,0,
2024-05-06 08:00:00,7.46,36.13,0,
2024-05-06 10:00:00,6.52,42.56,0,
2024-05-06 12:00:00,6.94,22.12,0,Produksi turun
2024-05-06 14:00:00,6.51,30.01,0,
2024-05-06 16:00:00,7.15,57.45,0,
2024-05-06 18:00:00,7.4,55.32,0,
2024-05-06 20:00:00,6.74,52.27,0,
2024-05-06 22:00:00,7.43,35.03,0,
2024-05-07 00:00:00,6.56,33.61,0,
2024-05-07 02:00:00,7.43,32.03,0,
2024-05-07 04:00:00,6.85,51.72,0,
2024-05-07 06:00:00,6.6,57.86,0,
2024-05-07 08:00:00,6.99,42.92,0,
2024-05-07 10:00:00,6.76,33.57,0,
2024-05-07 12:00:00,6.78,45.37,0,
2024-05-07 14:00:00,6.81,40.46,0,
2024-05-07 16:00:00,5.91,28.29,0,pH rendah
2024-05-07 18:00:00,7.04,48.64,0,
2024-05-07 20:00:00,6.81,51.56,0,
2024-05-07 22:00:00,7.11,33.32,0,
2024-05-08 00:00:00,7.3,21.4,0,Produksi turun
2024-05-08 02:00:00,6.77,59.83,0,
2024-05-08 04:00:00,6.91,36.98,0,
2024-05-08 06:00:00,6.58,18.87,0,Maintenance
2024-05-08 08:00:00,6.68,35.7,0,
2024-05-08 10:00:00,7.18,31.17,0,
2024-05-08 12:00:00,6.68,41.75,0,
2024-05-08 14:00:00,7.03,54.07,0,
2024-05-08 16:00:00,7.21,40.24,0,
2024-05-08 18:00:00,6.61,43.33,0,
2024-05-08 20:00:00,7.07,50.27,0,
2024-05-08 22:00:00,6.76,45.27,0,
2024-05-09 00:00:00,7.46,55.84,0,
2024-05-09 02:00:00,6.98,55.98,0,
2024-05-09 04:00:00,7.31,30.3,0,
2024-05-09 06:00:00,7.05,53.34,0,
2024-05-09 08:00:00,6.54,43.82,0,
2024-05-09 10:00:00,7.13,59.67,0,
2024-05-09 12:00:00,7.45,44.5,0,
2024-05-09 14:00:00,7.1,59.61,0,
2024-05-09 16:00:00,7.32,52.64,0,
2024-05-09 18:00:00,7.38,37.46,0,
2024-05-09 20:00:00,6.73,46.15,0,
2024-05-09 22:00:00,6.71,59.76,0,
2024-05-10 00:00:00,7.11,55.73,0,
2024-05-10 02:00:00,6.91,32.92,0,
2024-05-10 04:00:00,7.34,51.19,0,
2024-05-10 06:00:00,7.4,40.37,0,
2024-05-10 08:00:00,6.85,30.21,0,
2024-05-10 10:00:00,6.74,42.1,0,
2024-05-10 12:00:00,7.28,37.04,0,
2024-05-10 14:00:00,6.77,54.57,0,
2024-05-10 16:00:00,7.32,40.12,0,
2024-05-10 18:00:00,6.53,87.47,0,Produksi naik drastis
2024-05-10 20:00:00,7.17,30.02,0,
2024-05-10 22:00:00,6.6,39.23,0,
2024-05-11 00:00:00,7.12,37.23,0,
2024-05-11 02:00:00,6.95,37.01,0,
2024-05-11 04:00:00,7.09,32.05,0,
2024-05-11 06:00:00,6.67,35.61,0,
2024-05-11 08:00:00,7.24,46.67,0,
2024-05-11 10:00:00,7.36,38.74,0,
2024-05-11 12:00:00,6.72,42.52,0,
2024-05-11 14:00:00,6.6,41.31,0,
2024-05-11 16:00:00,6.52,56.28,0,
2024-05-11 18:00:00,7.14,57.16,0,
2024-05-11 20:00:00,7.11,44.79,0,
2024-05-11 22:00:00,7.05,39.9,0,
2024-05-12 00:00:00,6.73,33.2,0,
2024-05-12 02:00:00,6.89,58.6,0,
2024-05-12 04:00:00,7.09,31.81,0,
2024-05-12 06:00:00,7.0,38.93,0,
2024-05-12 08:00:00,7.49,38.94,0,
2024-05-12 10:00:00,6.64,39.61,0,
2024-05-12 12:00:00,7.2,34.93,0,
2024-05-12 14:00:00,6.9,53.49,0,
2024-05-12 16:00:00,6.93,33.67,0,
2024-05-12 18:00:00,7.22,49.05,0,
2024-05-12 20:00:00,7.19,33.72,0,
2024-05-12 22:00:00,7.49,32.12,0,
2024-05-13 00:00:00,6.63,57.28,0,
2024-05-13 02:00:00,6.6,35.7,0,
2024-05-13 04:00:00,7.22,54.64,0,
2024-05-13 06:00:00,7.08,46.34,0,
2024-05-13 08:00:00,6.77,32.34,0,
2024-05-13 10:00:00,6.58,58.66,0,
2024-05-13 12:00:00,6.59,37.41,0,
2024-05-13 14:00:00,7.39,55.79,0,
2024-05-13 16:00:00,6.69,35.06,0,
2024-05-13 18:00:00,6.82,55.62,0,
2024-05-13 20:00:00,6.73,30.4,0,
2024-05-13 22:00:00,6.85,45.35,0,
2024-05-14 00:00:00,6.57,53.08,0,
2024-05-14 02:00:00,7.02,58.04,0,
2024-05-14 04:00:00,6.57,57.28,0,
2024-05-14 06:00:00,7.3,54.59,0,
2024-05-14 08:00:00,6.73,56.65,0,
2024-05-14 10:00:00,7.04,35.98,0,
2024-05-14 12:00:00,7.38,38.53,0,
2024-05-14 14:00:00,7.15,38.67,0,
2024-05-14 16:00:00,7.03,41.31,0,
2024-05-14 18:00:00,7.49,21.71,0,Produksi turun
2024-05-14 20:00:00,6.83,46.34,0,
2024-05-14 22:00:00,7.17,34.8,0,
2024-05-15 00:00:00,7.43,18.75,0,Produksi turun
2024-05-15 02:00:00,7.16,35.03,0,
2024-05-15 04:00:00,7.06,39.31,0,
2024-05-15 06:00:00,7.23,45.1,0,
2024-05-15 08:00:00,6.97,53.89,0,
2024-05-15 10:00:00,6.56,52.18,0,
2024-05-15 12:00:00,7.06,49.37,0,
2024-05-15 14:00:00,7.46,34.67,0,
2024-05-15 16:00:00,6.68,46.41,0,
2024-05-15 18:00:00,7.19,32.62,0,
2024-05-15 20:00:00,6.7,41.32,0,
2024-05-15 22:00:00,7.04,42.41,0,
2024-05-16 00:00:00,6.6,31.19,0,
2024-05-16 02:00:00,6.95,38.22,0,
2024-05-16 04:00:00,5.9,15.35,0,pH rendah
2024-05-16 06:00:00,6.34,18.97,0,Maintenance
2024-05-16 08:00:00,7.16,40.57,0,
2024-05-16 10:00:00,7.3,31.29,0,
2024-05-16 12:00:00,7.43,35.37,0,
2024-05-16 14:00:00,6.73,41.77,0,
2024-05-16 16:00:00,6.9,58.43,0,
2024-05-16 18:00:00,6.65,34.24,0,
2024-05-16 20:00:00,7.49,52.91,0,
2024-05-16 22:00:00,7.43,33.26,0,
2024-05-17 00:00:00,7.04,59.44,0,
2024-05-17 02:00:00,7.34,41.45,0,
2024-05-17 04:00:00,6.55,22.22,0,Produksi turun
2024-05-17 06:00:00,7.12,40.28,0,
2024-05-17 08:00:00,6.55,77.92,0,Produksi naik drastis
2024-05-17 10:00:00,7.26,35.76,0,
2024-05-17 12:00:00,6.63,34.38,0,
2024-05-17 14:00:00,7.33,58.14,0,
2024-05-17 16:00:00,7.28,57.53,0,
2024-05-17 18:00:00,7.21,56.62,0,
2024-05-17 20:00:00,6.54,48.76,0,
2024-05-17 22:00:00,6.54,22.77,0,Maintenance
2024-05-18 00:00:00,6.61,77.71,0,Produksi naik drastis
2024-05-18 02:00:00,6.86,40.04,0,
2024-05-18 04:00:00,8.37,24.36,0,pH tinggi
2024-05-18 06:00:00,7.44,49.07,0,
2024-05-18 08:00:00,7.05,40.68,0,
2024-05-18 10:00:00,6.81,34.46,0,
2024-05-18 12:00:00,6.9,47.89,0,
2024-05-18 14:00:00,6.55,12.33,0,Maintenance
2024-05-18 16:00:00,7.1,41.46,0,
2024-05-18 18:00:00,7.02,33.97,0,
2024-05-18 20:00:00,7.42,35.9,0,
2024-05-18 22:00:00,7.0,37.12,0,
2024-05-19 00:00:00,7.01,16.54,0,Produksi turun
2024-05-19 02:00:00,7.35,49.28,0,
2024-05-19 04:00:00,6.71,48.03,0,
2024-05-19 06:00:00,7.43,50.88,0,
2024-05-19 08:00:00,6.62,40.88,0,
2024-05-19 10:00:00,7.32,54.72,0,
2024-05-19 12:00:00,6.03,30.85,0,pH rendah
2024-05-19 14:00:00,7.38,44.07,0,
2024-05-19 16:00:00,7.37,54.03,0,
2024-05-19 18:00:00,7.31,35.4,0,
2024-05-19 20:00:00,7.29,33.3,0,
2024-05-19 22:00:00,6.8,56.51,0,
2024-05-20 00:00:00,6.58,40.29,0,
2024-05-20 02:00:00,6.9,50.52,0,
2024-05-20 04:00:00,6.67,30.76,0,
2024-05-20 06:00:00,7.19,50.7,0,
2024-05-20 08:00:00,6.85,39.48,0,
2024-05-20 10:00:00,5.83,23.44,0,pH rendah
2024-05-20 12:00:00,7.14,48.29,0,
2024-05-20 14:00:00,6.04,29.5,0,pH rendah
2024-05-20 16:00:00,6.61,16.37,0,Produksi turun
2024-05-20 18:00:00,7.36,32.42,0,
2024-05-20 20:00:00,7.42,34.41,0,
2024-05-20 22:00:00,6.99,38.94,0,
2024-05-21 00:00:00,7.11,32.69,0,
2024-05-21 02:00:00,7.26,57.32,0,
2024-05-21 04:00:00,6.04,32.1,0,pH rendah
2024-05-21 06:00:00,7.0,44.52,0,
2024-05-21 08:00:00,6.18,25.17,0,pH rendah
2024-05-21 10:00:00,6.65,39.23,0,
2024-05-21 12:00:00,6.87,57.78,0,
2024-05-21 14:00:00,6.57,34.85,0,
2024-05-21 16:00:00,6.53,58.97,0,
2024-05-21 18:00:00,6.64,36.17,0,
2024-05-21 20:00:00,7.9,19.97,0,pH tinggi
2024-05-21 22:00:00,7.05,46.4,0,
2024-05-22 00:00:00,7.47,56.53,0,
2024-05-22 02:00:00,6.04,30.4,0,pH rendah
2024-05-22 04:00:00,6.81,46.04,0,
2024-05-22 06:00:00,7.01,35.86,0,
